inn,ogrn,region,region_taxcode,creation_date,dissolution_date,age,eligible,exemption_criteria,financial,filed,imputed,simplified,articulated,totals_adjustment,outlier,okved,okved_section,okpo,okopf,okogu,okfc,oktmo,lon,lat,geocoding_quality,line_1100,line_1110,line_1120,line_1130,line_1140,line_1150,line_1160,line_1170,line_1180,line_1190,line_1200,line_1210,line_1220,line_1230
0101008461,1080101000836,adygeya,0100,2008-11-09,,15.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.50,C,88820939,12300,4210014,16,79618420101,39.6039648,45.1476517,street,582767.0,2472.0,,,,468079.0,,112000.0,216.0,,1223635.0,66521.0,26152.0,769729.0
0101008493,1080101000858,adygeya,0100,2008-11-17,2023-06-27,15.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,,12300,4210014,16,79615420101,40.5118815,44.8945296,street,,,,,,,,,,,,,,
0101008528,1080101000891,adygeya,0100,2008-12-21,,15.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.50,C,88822098,12300,4210014,16,79605402101,40.1773929,44.9212548,street,963086.0,,,,,960082.0,,,3004.0,,1330355.0,908812.0,16.0,292501.0
0101008535,1080101000902,adygeya,0100,2008-12-21,,15.0,1.0,none,0.0,0.0,0.0,,,,0.0,36.00.20,E,88821986,12300,4210014,16,79618430101,39.9463641,45.0607604,city,,,,,,,,,,,,,,
0101008609,1090100000033,adygeya,0100,2009-02-10,2024-11-14,14.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,94.20,S,88822788,20202,4220003,52,79605415101,40.1300285,44.8014211,street,,,,,,,,,,,17.0,,,
0101008670,1090101000110,adygeya,0100,2009-04-07,,14.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.10,A,88823494,12300,4210014,16,79618415101,39.7165588,45.0977111,street,,,,,,,,,,,,,,
0101008687,1090101000120,adygeya,0100,2009-04-07,,14.0,1.0,none,0.0,0.0,0.0,,,,0.0,68.32.10,L,88823927,20716,4210014,16,79618420101,39.5967801,45.1431195,street,,,,,,,,,,,,,,
0101008694,1090101000131,adygeya,0100,2009-04-15,,14.0,1.0,none,0.0,0.0,0.0,,,,0.0,68.32.10,L,88823560,20716,4210014,16,79618420101,39.5967801,45.1431195,street,,,,,,,,,,,,,,
0101008736,1090101000164,adygeya,0100,2009-04-22,2024-10-16,14.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.47,A,88824246,12300,4210014,16,79605407101,40.0476402,44.8710573,street,,,,,,,,,,,21.0,0.0,,0.0
0101008817,1090101000241,adygeya,0100,2009-05-22,,14.0,1.0,none,0.0,0.0,0.0,,,,0.0,68.32.10,L,88824335,20716,4210014,42,79618404121,39.7111491,45.0629182,street,,,,,,,,,,,,,,
0101008863,1090101000296,adygeya,0100,2009-06-17,2024-07-24,14.0,1.0,none,0.0,0.0,0.0,,,,0.0,36.00.20,E,88824985,65243,4210007,14,79605415101,40.1300285,44.8014211,street,,,,,,,,,,,,,,
0101008937,1090101000351,adygeya,0100,2009-07-08,,14.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.61,G,88825174,12300,4210014,16,79605407101,40.0760919,44.8610365,street,,,,,,,,,,,,,,
0101008944,1090101000362,adygeya,0100,2009-07-08,,14.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.11,G,88825180,12300,4210014,16,79640430101,40.220361,45.025899,street,,,,,,,,,,,,,,
0101009000,1090101000428,adygeya,0100,2009-07-21,,14.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.11,A,88825375,12300,4210014,16,79618435101,39.668301,45.194397,street,,,,,,,,,,,709.0,256.0,,386.0
0101009063,1090101000494,adygeya,0100,2009-09-13,,14.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,35.30,D,88826216,65243,4210007,14,79605407101,40.054046650000004,44.8724982,house,83298.0,,,,,83205.0,,,,93.0,17453.0,808.0,,15764.0
0101009137,1090101000560,adygeya,0100,2009-09-30,,14.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.10,G,88826481,12300,4210014,16,79605407101,40.0760919,44.8610365,street,156.0,,,,,156.0,,,,,2319.0,2154.0,,92.0
0101009144,1090101000571,adygeya,0100,2009-10-01,,14.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.20,G,88826452,12300,4210014,16,79605407101,40.0760919,44.8610365,street,10.0,,,,,10.0,,,,,9393.0,8932.0,,
0101009176,1090101000604,krasnodar,2300,2009-10-12,,14.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,08.10,B,88826587,12300,4210014,16,03708000001,38.09142910228131,44.56768705,house,,,,,,,,,,,10474.0,,,10061.0
0101009190,1090101000626,adygeya,0100,2009-10-22,,14.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.73,G,39680904,12300,4210014,16,79618420101,39.5762375,45.1354619,street,1421.0,,,715.0,,706.0,,,,,4180.0,2416.0,255.0,1394.0
0101009232,1090101000660,adygeya,0100,2009-11-20,,14.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,88827061,12300,4210014,16,79618420101,39.6039648,45.1476517,street,8339.0,,,,,8339.0,,,,,85830.0,53509.0,4335.0,17139.0
0101009271,1090101000703,adygeya,0100,2009-12-21,,14.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49.40,H,88827470,12300,4210014,16,79605407101,40.0824649,44.8579962,street,334.0,,,,,315.0,,,19.0,,4518.0,111.0,15.0,2901.0
0101009345,1100101000053,adygeya,0100,2010-02-04,2023-02-21,13.0,1.0,none,0.0,0.0,0.0,,,,0.0,38.32.50,E,,65243,4210007,14,79605407101,40.067632,44.8614425,street,,,,,,,,,,,,,,
0101009360,1100101000075,adygeya,0100,2010-02-12,2023-10-25,13.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.43.10,A,,12300,4210014,16,79640430101,40.220361,45.025899,street,,,,,,,,,,,,,,
0101009384,1100100000021,adygeya,0100,2010-02-17,,13.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,84.24,O,88828534,21100,4210020,16,79615430101,40.6213492,44.73109,street,,,,,,,,,,,,,,
0101009401,1100100000043,adygeya,0100,2010-03-11,2023-04-21,13.0,1.0,none,0.0,0.0,0.0,,,,0.0,85.21,P,,75500,4210014,16,79615420101,40.5118815,44.8945296,street,,,,,,,,,,,,,,
0101009433,1100101000120,adygeya,0100,2010-03-24,,13.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.10,A,88828623,12300,4210014,16,79618430106,39.9081819,45.0591854,street,,,,,,,,,,,,,,
0101009465,1100101000174,adygeya,0100,2010-04-27,,13.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,71.10,M,88829249,12300,4210014,16,79605407101,40.043374,44.8672273,street,,,,,,,,,,,1504.0,,,
0101009480,1100100000110,adygeya,0100,2010-05-21,,13.0,1.0,none,0.0,0.0,0.0,,,,0.0,94.99,S,88829700,20200,4220003,53,79615420101,40.4996026,44.8940096,street,,,,,,,,,,,,,,
0101009602,1100101000317,adygeya,0100,2010-07-05,,13.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.30,G,66070261,12300,4210014,16,79615415101,40.4016847,44.990906,street,4951.0,,,,,4951.0,,,,,24914.0,3923.0,,20985.0
0101009610,1100100000164,adygeya,0100,2010-07-05,,13.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,85.42.10,P,02714100,20200,4220003,53,79605407101,40.067632,44.8614425,street,4745.0,,,,,4745.0,,,,,679.0,482.0,,
0101009641,1100100000208,adygeya,0100,2010-07-20,,13.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,85.42.10,P,72623801,20200,4220003,53,79615420101,40.5132693,44.9043733,street,404.0,,,,,404.0,,,,,641.0,528.0,,59.0
0101009666,1100100000241,adygeya,0100,2010-07-26,,13.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,85.42.10,P,02714034,20200,4220003,53,79618420101,39.6039805,45.1428497,street,2500.0,,,,,2500.0,,,,,1024.0,169.0,,67.0
0101009698,1100101000438,adygeya,0100,2010-08-05,2023-12-05,13.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.10,A,66076252,14100,4210014,16,79640412101,40.0800462,44.9927838,street,,,,,,,,,,,,,,
0101009730,1100100000252,adygeya,0100,2010-08-11,,13.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,84.24,O,16245235,21100,4210020,16,79615408101,40.7148476,44.6058273,street,,,,,,,,,,,,,,
0101009747,1100101000471,adygeya,0100,2010-08-18,,13.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.75.10,G,66070717,12300,4210014,16,79605407101,40.067632,44.8614425,street,11807.0,,,,,11807.0,,,,,229791.0,3519.0,,226272.0
0101009850,1100101000570,adygeya,0100,2010-10-01,2023-12-05,13.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.61,G,,12300,4210014,16,79605407101,40.0760919,44.8610365,street,,,,,,,,,,,,,,
0101009874,1100100000362,adygeya,0100,2010-10-15,,13.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,84.24,O,16584821,21100,4210020,16,79615425101,40.5459367,44.7761489,street,,,,,,,,,,,,,,
0101010037,1110101000019,adygeya,0100,2011-01-31,2023-11-16,12.0,1.0,none,0.0,0.0,0.0,,,,0.0,49.41,H,,12300,4210014,16,79618435101,39.668301,45.194397,street,,,,,,,,,,,,,,
0101010125,1110101000107,lipetzk,4800,2011-03-02,2023-10-25,12.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.46.20,G,,12300,4210014,16,42701000001,39.5251827,52.5869183,street,,,,,,,,,,,,,,
0101010132,1110101000118,adygeya,0100,2011-03-09,,12.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,36.00.20,E,66074589,12300,4210014,16,79615420101,40.5118815,44.8945296,street,2176.0,,,,,2176.0,,,,,5872.0,,,5119.0
0101010171,1110101000162,adygeya,0100,2011-03-22,,12.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,66074980,12300,4210014,16,79618420101,39.6039648,45.1476517,street,665.0,,,,,665.0,,,,,9024.0,417.0,,8425.0
0101010245,1110101000206,adygeya,0100,2011-05-23,,12.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.10,N,66076312,12300,4210014,16,79615420101,40.5092569,44.8998141,street,416.0,,,,,416.0,,,,,12454.0,2036.0,,5173.0
0101010284,1110101000240,adygeya,0100,2011-07-07,,12.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.33.10,G,66077085,12300,4210014,16,79701000001,40.1152003,44.5923716,street,,,,,,,,,,,0.0,,,
0101010301,1110101000261,adygeya,0100,2011-07-19,,12.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.10,G,66077903,12300,4210014,16,79640430101,40.228089,45.023318,street,100.0,,,,,100.0,,,,,687.0,633.0,,
0101010319,1110101000272,adygeya,0100,2011-07-27,,12.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,56.10,I,66077889,12300,4210014,16,79640430101,40.239884,45.015154,street,12410.0,,,,,12410.0,,,,,1750.0,1750.0,,
0101010365,1110101000316,adygeya,0100,2011-09-16,2024-08-27,12.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,58.13,J,66079954,65243,4210007,14,79618420101,39.59012877102259,45.1442747,house,189.0,,,,,189.0,,,,,153.0,,,148.0
0101010372,1110101000327,adygeya,0100,2011-09-20,,12.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.25,G,66078328,12300,4210014,16,79618425101,39.6994548,44.997986,street,1391.0,,,,,1391.0,,,,,1192.0,1026.0,,
0101010414,1110101000360,adygeya,0100,2011-09-28,,12.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.11.10,A,66079291,12300,4210014,16,79618415101,39.6835202,45.1088186,street,,,,,,,,,,,,,,
0101010446,1110101000404,adygeya,0100,2011-10-11,,12.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,66078653,12300,4210014,16,79615420101,40.513374,44.8990617,street,0.0,,,,,0.0,,0.0,,,854.0,1.0,,853.0
0101010492,1110101000459,adygeya,0100,2011-11-03,,12.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.90,B,66079090,12300,4210014,16,79640425101,40.1787506,45.0639679,street,,,,,,,,,,,275.0,0.0,,89.0
0101010510,1110101000470,adygeya,0100,2011-11-18,2023-07-06,12.0,1.0,none,0.0,0.0,0.0,,,,0.0,10.51,C,,12300,4210014,16,79615420101,40.4819337,44.9013136,street,,,,,,,,,,,,,,
0101010870,1120101000150,adygeya,0100,2012-04-04,,11.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.12,B,67892605,12300,4210014,16,79618404101,39.6540777,45.056827,street,10.0,,,,,10.0,,,,,7251.0,3960.0,,1640.0
0101010894,1120101000172,adygeya,0100,2012-04-26,,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,08.10,B,67892597,12300,4210014,16,79618420101,39.590842,45.144,street,,,,,,,,,,,,,,
0101010911,1120101000194,adygeya,0100,2012-05-12,,11.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.10,G,67892924,12300,4210014,16,79605410101,40.3620999,44.8863532,street,,,,,,,,,,,0.0,0.0,,0.0
0101010943,1120101000227,adygeya,0100,2012-06-07,,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.73,G,67893958,12300,4210014,16,79701000001,40.1176049,44.6261084,street,,,,,,,,,,,,,,
0101010982,1120101000260,adygeya,0100,2012-06-27,,11.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,67894225,12300,4210014,16,79605407106,39.9549194,44.807612,street,,,,,,,,,,,385.0,56.0,,246.0
0101011016,1120101000293,adygeya,0100,2012-08-08,2023-11-10,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.73,G,,12300,4210014,16,79615420101,40.5118815,44.8945296,street,,,,,,,,,,,,,,
0101011030,1120101000315,adygeya,0100,2012-08-24,,11.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,72.11,M,67895609,12300,4210014,16,79615420101,40.5118815,44.8945296,street,,,,,,,,,,,,,,
0101011094,1120101000360,adygeya,0100,2012-10-25,,11.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,08.12,B,67896721,12300,4210014,16,79618435101,39.668301,45.194397,street,,,,,,,,,,,10.0,,,10.0
0101011143,1120101000414,adygeya,0100,2012-11-21,,11.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,08.12,B,67896974,12300,4210014,16,79618435101,39.668301,45.194397,street,,,,,,,,,,,10.0,,,
0101011182,1120101000458,adygeya,0100,2012-12-03,2023-12-05,11.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.20,G,,12300,4210014,16,79615404101,40.4966294,44.8149018,street,,,,,,,,,,,,,,
0101011200,1120101000470,adygeya,0100,2012-12-14,,11.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.25.10,A,67897583,12300,4210014,16,79605407101,40.0770294,44.8563062,street,1420847.0,,,,,1271089.0,,,,149758.0,384047.0,211190.0,130.0,143770.0
0101011249,1130101000017,adygeya,0100,2013-01-17,,10.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.32.10,L,14749813,12300,4210014,16,79615420101,40.4840748,44.892744,street,,,,,,,,,,,1330.0,,,1320.0
0101011263,1130101000040,adygeya,0100,2013-01-30,,10.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.16,G,67898878,12300,4210014,16,79605407101,40.0760919,44.8610365,street,,,,,,,,,,,,,,
0101011305,1130101000072,adygeya,0100,2013-02-07,,10.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,16239192,12300,4210014,16,79615404101,40.4966294,44.8149018,street,0.0,,,,,0.0,,0.0,,,250.0,0.0,,0.0
0101011312,1130101000083,adygeya,0100,2013-02-08,,10.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.10,A,67899636,12300,4210014,16,79615420101,40.4937304,44.8966524,street,10.0,,,,,10.0,,,,,340.0,340.0,,
0101011337,1130101000105,adygeya,0100,2013-02-13,,10.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01.10,A,67899702,12300,4210014,16,79605410101,40.3441839,44.8669785,street,19564.0,,,,,19564.0,,,,,38420.0,35811.0,,263.0
0101011344,1130101000116,adygeya,0100,2013-02-14,,10.0,1.0,none,0.0,0.0,0.0,,,,0.0,69.20.20,M,16239172,12300,4210014,16,79615420101,40.4937304,44.8966524,street,,,,,,,,,,,,,,
0101011400,1130101000171,adygeya,0100,2013-03-27,,10.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,16238427,12300,4210014,16,79605407106,39.9608086,44.8009396,street,0.0,,,,,0.0,,,,,1841.0,29.0,,503.0
0101011418,1130101000182,adygeya,0100,2013-04-18,,10.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.10,L,16238146,12300,4210014,16,79615420101,40.4937304,44.8966524,street,,,,,,,,,,,1912.0,,,0.0
0101011425,1130101000193,adygeya,0100,2013-04-22,2023-12-05,10.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.20,G,,12300,4210014,16,79640425101,40.1787506,45.0639679,street,,,,,,,,,,,,,,
0101011520,1130101000292,adygeya,0100,2013-07-18,,10.0,1.0,none,0.0,0.0,0.0,,,,0.0,08.12,B,16240781,12300,4210014,16,79615420101,40.4937304,44.8966524,street,,,,,,,,,,,,,,
0101011538,1130101000303,adygeya,0100,2013-08-02,2023-06-27,10.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.11,G,,12300,4210014,16,79605415101,40.1300285,44.8014211,street,,,,,,,,,,,,,,
0101011577,1130101000347,krasnodar,2300,2013-09-25,2023-06-28,10.0,1.0,none,0.0,0.0,0.0,,,,0.0,49.30,H,,12300,4210014,16,03701000001,38.9772396,45.0351532,city,,,,,,,,,,,,,,
0101011626,1130101000391,adygeya,0100,2013-10-23,,10.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,22.23,C,16243555,12300,4210014,16,79618435101,39.6660091,45.1953277,street,10069.0,,,,,10069.0,,,,,28127.0,18279.0,,6325.0
0101011707,1130101000468,adygeya,0100,2013-12-17,,10.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.51.30,C,16244997,12300,4210014,16,79605402101,40.164539,44.9245196,street,86059.0,,,,,86059.0,,,,,171915.0,125125.0,656.0,37859.0
0101011792,1140101000060,adygeya,0100,2014-05-07,,9.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,42.11,F,03433691,12267,4210008,16,79640435101,40.2174205,45.0189949,street,92082.0,,,,,92082.0,,,,,161434.0,24344.0,0.0,75005.0
0101011802,1140101000082,adygeya,0100,2014-05-13,,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.11,A,16584061,12300,4210014,16,79640430101,40.2309128,45.0274034,street,,,,,,,,,,,,,,
0101011810,1140101000071,adygeya,0100,2014-05-13,,9.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,42.11,F,03433685,12267,4210008,16,79615420101,40.5118815,44.8945296,street,91403.0,1.0,,,,85938.0,,,5464.0,,97928.0,66576.0,1338.0,5606.0
0101011841,1140101000115,adygeya,0100,2014-05-21,,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,19.20,C,16584078,12300,4210014,16,79701000001,40.0638578,44.6147731,street,,,,,,,,,,,,,,
0101011866,1140101000137,adygeya,0100,2014-07-01,,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,11.07.20,C,16585379,12300,4210014,16,79618435101,39.6660091,45.1953277,street,,,,,,,,,,,,,,
0101011922,1140101000192,adygeya,0100,2014-08-15,,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,42.21,F,16586893,12300,4210014,16,79640430101,40.243652,45.0133182,street,,,,,,,,,,,,,,
0101011930,1140101000203,adygeya,0100,2014-08-18,,9.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.38,G,16586918,12300,4210014,16,79615415101,40.4016847,44.990906,street,2763.0,,,,,2763.0,,,,,49.0,,,40.0
0101011947,1140101000214,adygeya,0100,2014-08-19,,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.11,G,16586930,12300,4210014,16,79640430101,40.239884,45.015154,street,,,,,,,,,,,,,,
0101011979,1140101000247,adygeya,0100,2014-08-26,,9.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.71,G,16587183,12300,4210014,16,79615415101,40.4016847,44.990906,street,20682.0,,,,,19732.0,,950.0,0.0,,109513.0,55796.0,1727.0,38226.0
0101012002,1140101000270,adygeya,0100,2014-09-24,,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,16.23,C,16587852,12300,4210014,16,79605407101,40.0760919,44.8610365,street,,,,,,,,,,,,,,
0101012010,1140101000280,adygeya,0100,2014-10-10,,9.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.23,Q,16588538,12300,4210014,16,79605407101,40.056084,44.8726456,street,0.0,,,,,,,0.0,,,62.0,13.0,,
0101012034,1140101000302,adygeya,0100,2014-10-22,2023-12-05,9.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.21,G,,12300,4210014,16,79615404101,40.4966294,44.8149018,street,,,,,,,,,,,,,,
0101012108,1140100010500,adygeya,0100,2014-12-29,,9.0,1.0,none,0.0,0.0,1.0,1.0,1.0,0.0,0.0,01.41,A,16590601,21100,4210020,16,79615418101,40.443758,44.8564243,street,,,,,,,,,,,,,,
0101012122,1150101000026,adygeya,0100,2015-01-28,,8.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.43.10,A,16590908,12300,4210014,16,79640430101,40.220361,45.025899,street,,,,,,,,,,,,,,
0101012179,1150101000048,adygeya,0100,2015-03-25,,8.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.11,G,16592155,12300,4210014,16,79615404101,40.494812,44.82318,street,,,,,,,,,,,10.0,10.0,,
0101012193,1150101000060,adygeya,0100,2015-05-18,,8.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11,A,72622061,12300,4210014,16,79618420101,39.6039805,45.1428497,street,6162.0,,,,,6162.0,,,,,29920.0,3030.0,,234.0
0101012203,1150101000070,adygeya,0100,2015-05-18,,8.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.41.20,C,46012971,12300,4210014,16,79618420101,39.5775968,45.1311318,street,11774.0,,,,,10751.0,,,,1023.0,1078.0,,,1070.0
0101012210,1150101000081,adygeya,0100,2015-05-20,,8.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.12,B,16593947,12300,4210014,16,79615404101,40.5064664,44.8149009,street,800.0,,,,,800.0,,,,,21690.0,6602.0,,14721.0
0101012242,1150101000114,adygeya,0100,2015-06-30,,8.0,1.0,none,0.0,0.0,0.0,,,,0.0,02.20,A,16594160,12300,4210014,16,79640425106,40.1912103,45.0734649,city,,,,,,,,,,,,,,
0101012250,1150101000125,adygeya,0100,2015-07-20,,8.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.11,A,16594409,12300,4210014,16,79605415101,40.1323915,44.7834831,city,231813.0,,,,,231813.0,,,,,360710.0,278824.0,0.0,39193.0
0101012299,1150101000158,adygeya,0100,2015-10-22,,8.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,86.23,Q,24432282,12300,4210014,16,79701000001,40.1112154,44.6054382,street,690.0,,,,,690.0,,,,,5978.0,35.0,,47.0
0101012309,1150101000169,adygeya,0100,2015-10-29,,8.0,1.0,none,0.0,0.0,0.0,,,,0.0,49.40,H,24431451,12300,4210014,16,79605407101,40.0582432,44.8564678,street,,,,,,,,,,,,,,
0101012404,1160105051116,adygeya,0100,2016-04-05,,7.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,42.11,F,01982927,12300,4210014,16,79640435101,40.2174205,45.0189949,street,14.0,,,,,14.0,,,,,16130.0,4337.0,,1459.0
0101012411,1160105051160,adygeya,0100,2016-04-08,,7.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,25.62,C,02044065,12300,4210014,16,79618420101,39.6039648,45.1476517,street,0.0,,,,,0.0,,,,,15746.0,11.0,,15726.0
0101012429,1160105051435,adygeya,0100,2016-04-27,,7.0,1.0,none,0.0,0.0,0.0,,,,0.0,01.13.10,A,03870569,21100,4210020,16,79618425101,39.6976738,45.0009334,street,,,,,,,,,,,,,,
0101012436,1160105051567,adygeya,0100,2016-05-18,,7.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.51,C,02575957,12300,4210014,16,79615420101,40.4819337,44.9013136,street,11859.0,,,,,11844.0,,15.0,,,40678.0,958.0,,39009.0
0101012524,1160105052271,adygeya,0100,2016-07-25,,7.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.51,C,03700643,12300,4210014,16,79605402101,40.164539,44.9245196,street,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0101012549,1160105052843,adygeya,0100,2016-09-28,,7.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.89,C,05244681,12300,4210014,16,79618430101,39.94838230258863,45.0476869,house,,,,,,,,,,,5228.0,,,5228.0
0101012570,1160105053085,adygeya,0100,2016-10-20,,7.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.50,A,05321174,12300,4210014,16,79615420101,40.4996026,44.8940096,street,55179.0,,,,,55179.0,,,,,8464.0,6023.0,,2337.0
0101012595,1160105053250,adygeya,0100,2016-11-03,,7.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,62.09,J,05893959,12300,4210014,16,79605407106,39.9528347,44.8024697,street,,,,,,,,,,,,,,
0101012605,1160105053283,adygeya,0100,2016-11-10,,7.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.41,H,05578063,12300,4210014,16,79618435101,39.672645,45.18865,street,,,,,,,,,,,6498.0,1462.0,858.0,4068.0
0101012620,1170105000163,adygeya,0100,2017-01-26,,6.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.73,G,06459432,12300,4210014,16,79605407101,40.0760919,44.8610365,street,0.0,,,,,0.0,,0.0,,,6554.0,4879.0,,1396.0
0101012637,1170105000240,adygeya,0100,2017-02-01,,6.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,06767915,12300,4210014,16,79615404101,40.5014804,44.8192886,street,0.0,,,,,0.0,,,,,349.0,0.0,,
0101012676,1170105000867,adygeya,0100,2017-04-10,2023-03-03,6.0,1.0,none,0.0,0.0,0.0,,,,0.0,88.99,Q,,70401,4220003,50,79640425106,40.1810529,45.0748082,street,,,,,,,,,,,,,,
0101012683,1170105000878,adygeya,0100,2017-04-10,,6.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,56.10.10,I,14990696,12300,4210014,16,79618420101,39.6039648,45.1476517,street,,,,,,,,,,,10.0,,,
